152,user_152,1,0
153,user_153,1,1
154,user_154,1,0
155,user_155,1,0
156,user_156,1,1
157,user_157,1,1
158,user_158,1,1
159,user_159,1,1
160,user_160,1,1
161,user_161,1,1
162,user_162,1,1
163,user_163,1,1
164,user_164,1,1
165,user_165,1,1
166,user_166,0,1
167,user_167,1,1
168,user_168,1,0
169,user_169,1,0
170,user_170,1,1
171,user_171,1,0
172,user_172,1,1
173,user_173,1,1
174,user_174,1,0
175,user_175,1,1
176,user_176,1,1
177,user_177,1,1
178,user_178,1,1
179,user_179,1,1
180,user_180,1,1
181,user_181,1,1
182,user_182,1,1
183,user_183,1,1
184,user_184,1,0
185,user_185,1,1
186,user_186,1,1
187,user_187,1,1
188,user_188,1,1
189,user_189,1,1
190,user_190,0,1
191,user_191,1,1
192,user_192,1,1
193,user_193,0,1
194,user_194,1,1
195,user_195,0,1
196,user_196,1,1
197,user_197,1,1
198,user_198,1,0
199,user_199,1,1
200,user_200,1,1
201,user_201,0,1
202,user_202,1,1
203,user_203,1,1
204,user_204,0,1
205,user_205,1,1
206,user_206,0,1
207,user_207,1,1
208,user_208,0,1
209,user_209,1,1
210,user_210,1,1
211,user_211,0,1
212,user_212,1,1
213,user_213,1,1
214,user_214,1,1
215,user_215,1,0
216,user_216,1,0
217,user_217,1,1
218,user_218,1,0
219,user_219,1,1
220,user_220,1,1
221,user_221,1,1
222,user_222,0,1
223,user_223,1,1
224,user_224,1,1
225,user_225,1,0
226,user_226,1,1
227,user_227,1,1
228,user_228,1,0
229,user_229,1,1
230,user_230,1,1
231,user_231,1,1
232,user_232,1,1
233,user_233,0,1
234,user_234,1,0
235,user_235,1,1
236,user_236,1,1
237,user_237,0,1
238,user_238,1,1
239,user_239,1,1
240,user_240,1,1
241,user_241,0,1
242,user_242,0,1
243,user_243,1,1
244,user_244,1,1
245,user_245,0,1
246,user_246,1,1
247,user_247,1,1
248,user_248,1,1
249,user_249,1,1
250,user_250,1,1
251,user_251,1,0
252,user_252,0,1
253,user_253,1,1
254,user_254,1,1
255,user_255,1,0
256,user_256,1,1
257,user_257,1,1
258,user_258,1,0
259,user_259,1,1
260,user_260,1,1
261,user_261,0,1
262,user_262,1,0
263,user_263,1,1
264,user_264,1,1
265,user_265,1,1
266,user_266,1,1
267,user_267,1,1
268,user_268,1,1
269,user_269,1,1
270,user_270,1,1
271,user_271,1,1
272,user_272,1,0
273,user_273,1,1
274,user_274,1,1
275,user_275,1,1
276,user_276,1,1
277,user_277,1,1
278,user_278,1,0
279,user_279,0,1
280,user_280,1,1
281,user_281,1,1
282,user_282,1,1
283,user_283,1,1
284,user_284,1,0
285,user_285,1,1
286,user_286,1,1
287,user_287,1,1
288,user_288,1,0
289,user_289,1,1
290,user_290,1,1
291,user_291,0,1
292,user_292,1,1
293,user_293,1,1
294,user_294,0,1
295,user_295,1,1
296,user_296,1,1
297,user_297,0,1
298,user_298,1,0
299,user_299,0,1
300,user_300,1,1
301,user_301,1,1
302,user_302,1,1
303,user_303,0,1
304,user_304,1,1
305,user_305,1,0
306,user_306,1,1
307,user_307,1,1
308,user_308,1,0
309,user_309,1,1
310,user_310,0,1
311,user_311,1,1
312,user_312,1,0
313,user_313,1,1
314,user_314,1,1
315,user_315,1,1
316,user_316,1,1
317,user_317,1,1
318,user_318,1,0
319,user_319,1,1
320,user_320,1,0
321,user_321,1,1
322,user_322,1,1
323,user_323,1,1
324,user_324,1,1
325,user_325,1,1
326,user_326,1,1
327,user_327,1,1
328,user_328,1,1
329,user_329,1,1
330,user_330,0,1
331,user_331,1,1
332,user_332,1,1
333,user_333,1,1
334,user_334,1,0
335,user_335,1,1
336,user_336,1,1
337,user_337,1,1
338,user_338,1,1
339,user_339,1,1
340,user_340,1,1
341,user_341,1,1
342,user_342,1,1
343,user_343,1,1
344,user_344,0,1
345,user_345,1,1
346,user_346,1,1
347,user_347,1,1
348,user_348,1,0
349,user_349,1,0
350,user_350,1,0
351,user_351,1,1
352,user_352,1,1
353,user_353,1,1
354,user_354,1,1
355,user_355,1,1
356,user_356,0,1
357,user_357,0,1
358,user_358,1,1
359,user_359,1,1
360,user_360,1,1
361,user_361,1,1
362,user_362,1,1
363,user_363,0,1
364,user_364,1,1
365,user_365,1,1
366,user_366,0,1
367,user_367,1,1
368,user_368,1,0
369,user_369,1,1
370,user_370,1,1
371,user_371,1,1
372,user_372,0,1
373,user_373,1,1
374,user_374,0,1
375,user_375,1,0
376,user_376,1,1
377,user_377,1,1
378,user_378,0,1
379,user_379,1,1
380,user_380,1,1
381,user_381,1,1
382,user_382,1,1
383,user_383,1,1
384,user_384,1,0
385,user_385,1,1
386,user_386,0,1
387,user_387,1,1
388,user_388,0,1
389,user_389,1,1
390,user_390,1,1
391,user_391,1,1
392,user_392,1,1
393,user_393,1,1
394,user_394,1,1
395,user_395,1,1
396,user_396,1,1
397,user_397,1,1
398,user_398,1,1
399,user_399,1,1
400,user_400,1,1
401,user_401,1,1
402,user_402,1,1
403,user_403,0,1
404,user_404,1,0
405,user_405,1,1
406,user_406,1,1
407,user_407,1,1
408,user_408,1,1
409,user_409,1,1
410,user_410,1,1
411,user_411,1,1
412,user_412,1,1
413,user_413,0,1
414,user_414,1,1
415,user_415,1,1
416,user_416,1,1
417,user_417,0,1
418,user_418,1,1
419,user_419,1,1
420,user_420,1,1
421,user_421,1,1
422,user_422,1,1
423,user_423,1,0
424,user_424,1,1
425,user_425,1,1
426,user_426,1,0
427,user_427,1,0
428,user_428,1,0
429,user_429,1,1
430,user_430,1,1
431,user_431,1,1
432,user_432,1,1
433,user_433,1,1
434,user_434,1,0
435,user_435,1,1
436,user_436,1,1
437,user_437,1,1
438,user_438,1,1
439,user_439,1,0
440,user_440,1,1
441,user_441,1,1
442,user_442,1,1
443,user_443,0,1
444,user_444,1,1
445,user_445,1,0
446,user_446,1,1
447,user_447,1,1
448,user_448,1,1
449,user_449,1,1
450,user_450,0,1
451,user_451,0,1
452,user_452,1,1
453,user_453,1,1
454,user_454,1,0
455,user_455,1,1
456,user_456,1,1
457,user_457,1,1
458,user_458,1,0
459,user_459,1,0
460,user_460,1,1
461,user_461,0,1
462,user_462,1,1
463,user_463,0,1
464,user_464,1,1
465,user_465,1,0
466,user_466,1,1
467,user_467,1,1
468,user_468,1,1
469,user_469,1,1
470,user_470,1,1
471,user_471,1,1
472,user_472,0,1
473,user_473,1,1
474,user_474,1,0
475,user_475,1,0
476,user_476,1,1
477,user_477,1,1
478,user_478,1,1
479,user_479,1,0
480,user_480,1,1
481,user_481,1,0
482,user_482,1,1
483,user_483,1,1
484,user_484,1,1
485,user_485,1,1
486,user_486,1,1
487,user_487,1,1
488,user_488,1,1
489,user_489,1,0
490,user_490,0,1
491,user_491,1,1
492,user_492,1,1
493,user_493,0,1
494,user_494,1,1
495,user_495,0,1
496,user_496,1,1
497,user_497,1,0
498,user_498,1,1
499,user_499,1,1
500,user_500,1,1
501,user_501,1,1
502,user_502,1,1
503,user_503,1,0
504,user_504,1,0
505,user_505,1,1
506,user_506,1,1
507,user_507,1,1
508,user_508,1,1
509,user_509,1,1
510,user_510,1,1
511,user_511,1,1
512,user_512,1,0
513,user_513,1,1
514,user_514,1,1
515,user_515,1,1
516,user_516,1,1
517,user_517,1,1
518,user_518,1,1
519,user_519,0,1
520,user_520,1,1
521,user_521,1,1
522,user_522,1,1
523,user_523,1,1
524,user_524,1,1
525,user_525,0,1
526,user_526,1,1
527,user_527,1,1
528,user_528,1,1
529,user_529,0,1
530,user_530,1,0
531,user_531,0,1
532,user_532,1,1
533,user_533,1,1
534,user_534,1,0
535,user_535,1,1
536,user_536,1,1
537,user_537,1,1
538,user_538,0,1
539,user_539,0,1
540,user_540,1,1
541,user_541,0,1
542,user_542,0,1
543,user_543,1,1
544,user_544,0,1
545,user_545,1,1
546,user_546,1,0
547,user_547,1,1
548,user_548,1,1
549,user_549,1,0
550,user_550,1,1
551,user_551,1,0
552,user_552,1,1
553,user_553,1,1
554,user_554,1,1
555,user_555,1,0
556,user_556,1,1
557,user_557,1,1
558,user_558,1,1
559,user_559,0,1
560,user_560,1,1
561,user_561,1,1
562,user_562,1,1
563,user_563,1,1
564,user_564,1,1
565,user_565,1,1
566,user_566,0,1
567,user_567,1,1
568,user_568,1,1
569,user_569,0,1
570,user_570,1,0
571,user_571,1,1
572,user_572,1,1
573,user_573,1,1
574,user_574,1,1
575,user_575,1,1
576,user_576,1,1
577,user_577,1,1
578,user_578,0,1
579,user_579,1,1
580,user_580,1,1
581,user_581,1,1
582,user_582,1,1
583,user_583,1,0
584,user_584,1,1
585,user_585,0,1
586,user_586,0,1
587,user_587,1,1
588,user_588,1,1
589,user_589,1,1
590,user_590,1,1
591,user_591,1,1
592,user_592,1,1
593,user_593,1,1
594,user_594,1,1
595,user_595,1,1
596,user_596,1,1
597,user_597,1,1
598,user_598,1,1
599,user_599,1,1
600,user_600,1,1
601,user_601,1,1
602,user_602,1,1
603,user_603,1,1
604,user_604,0,1
605,user_605,1,1
606,user_606,1,1
607,user_607,1,1
608,user_608,1,1
609,user_609,1,1
610,user_610,1,1
611,user_611,1,1
612,user_612,1,1
613,user_613,1,0
614,user_614,1,1
615,user_615,1,1
616,user_616,1,0
617,user_617,1,0
618,user_618,1,1
619,user_619,1,1
620,user_620,1,1
621,user_621,1,1
622,user_622,1,1
623,user_623,1,1
624,user_624,0,1
625,user_625,1,1
626,user_626,1,1
627,user_627,0,1
628,user_628,1,1
629,user_629,1,1
630,user_630,1,1
631,user_631,1,1
632,user_632,1,1
633,user_633,1,0
634,user_634,1,0
635,user_635,1,0
636,user_636,1,1
637,user_637,0,1
638,user_638,1,1
639,user_639,1,1
640,user_640,1,1
641,user_641,1,1
642,user_642,1,0
643,user_643,1,1
644,user_644,1,1
645,user_645,1,1
646,user_646,1,1
647,user_647,0,1
648,user_648,0,1
649,user_649,1,1
650,user_650,1,1
651,user_651,1,0
652,user_652,1,1
653,user_653,1,1
654,user_654,1,0
655,user_655,1,1
656,user_656,1,1
657,user_657,1,1
658,user_658,1,1
659,user_659,1,1
660,user_660,1,1
661,user_661,1,1
662,user_662,1,0
663,user_663,1,1
664,user_664,1,1
665,user_665,0,1
666,user_666,0,1
667,user_667,1,1
668,user_668,1,1
669,user_669,0,1
670,user_670,1,1
671,user_671,1,1
672,user_672,1,1
673,user_673,0,1
674,user_674,1,1
675,user_675,1,1
676,user_676,1,1
677,user_677,1,1
678,user_678,1,1
679,user_679,1,1
680,user_680,1,1
681,user_681,1,1
682,user_682,1,1
683,user_683,0,1
684,user_684,1,0
685,user_685,1,1
686,user_686,0,1
687,user_687,1,1
688,user_688,1,1
689,user_689,1,1
690,user_690,1,1
691,user_691,1,1
692,user_692,1,1
693,user_693,1,1
694,user_694,1,1
695,user_695,1,1
696,user_696,1,1
697,user_697,1,1
698,user_698,1,1
699,user_699,0,1
700,user_700,1,1
701,user_701,0,1
702,user_702,1,1
703,user_703,1,1
704,user_704,1,1
705,user_705,1,0
706,user_706,1,0
707,user_707,0,1
708,user_708,1,1
709,user_709,1,1
710,user_710,1,0
711,user_711,1,1
712,user_712,1,1
713,user_713,1,1
714,user_714,1,1
715,user_715,1,1
716,user_716,1,0
717,user_717,1,1
718,user_718,1,1
719,user_719,1,1
720,user_720,1,1
721,user_721,0,1
722,user_722,1,0
723,user_723,1,0
724,user_724,1,1
725,user_725,1,0
726,user_726,1,0
727,user_727,1,1
728,user_728,0,1
729,user_729,1,0
730,user_730,1,1
731,user_731,1,1
732,user_732,1,0
733,user_733,1,1
734,user_734,1,1
735,user_735,1,1
736,user_736,1,0
737,user_737,1,1
738,user_738,1,1
739,user_739,1,1
740,user_740,0,1
741,user_741,1,1
742,user_742,1,1
743,user_743,1,1
744,user_744,0,1
745,user_745,1,1
746,user_746,1,1
747,user_747,1,1
748,user_748,1,1
749,user_749,1,1
750,user_750,0,1
751,user_751,0,1
752,user_752,1,0
753,user_753,0,1
754,user_754,1,1
755,user_755,1,1
756,user_756,1,1
757,user_757,1,1
758,user_758,1,1
759,user_759,1,1
760,user_760,1,1
761,user_761,1,1
762,user_762,0,1
763,user_763,1,0
764,user_764,1,1
765,user_765,1,1
766,user_766,1,1
767,user_767,0,1
768,user_768,1,1
769,user_769,1,1
770,user_770,1,0
771,user_771,0,1
772,user_772,1,1
773,user_773,1,1
774,user_774,1,1
775,user_775,1,1
776,user_776,0,1
777,user_777,1,1
778,user_778,1,1
779,user_779,1,1
780,user_780,1,1
781,user_781,1,1
782,user_782,1,1
783,user_783,1,0
784,user_784,1,0
785,user_785,0,1
786,user_786,1,1
787,user_787,1,1
788,user_788,0,1
789,user_789,1,1
790,user_790,1,1
791,user_791,1,1
792,user_792,1,0
793,user_793,1,1
794,user_794,1,1
795,user_795,1,1
796,user_796,1,1
797,user_797,1,1
798,user_798,1,1
799,user_799,1,1
800,user_800,0,1
801,user_801,1,1
802,user_802,1,1
803,user_803,0,1
804,user_804,1,1
805,user_805,1,1
806,user_806,1,1
807,user_807,1,1
808,user_808,1,0
809,user_809,1,1
810,user_810,1,1
811,user_811,1,1
812,user_812,1,1
813,user_813,1,1
814,user_814,1,1
815,user_815,1,0
816,user_816,1,1
817,user_817,1,1
818,user_818,1,0
819,user_819,1,1
820,user_820,1,1
821,user_821,1,1
822,user_822,1,1
823,user_823,1,0
824,user_824,1,1
825,user_825,1,1
826,user_826,1,1
827,user_827,1,1
828,user_828,1,1
829,user_829,1,1
830,user_830,1,0
831,user_831,1,1
832,user_832,1,1
833,user_833,1,1
834,user_834,1,1
835,user_835,0,1
836,user_836,1,1
837,user_837,1,1
838,user_838,1,1
839,user_839,0,1
840,user_840,1,1
841,user_841,1,1
842,user_842,1,1
843,user_843,1,1
844,user_844,1,1
845,user_845,1,1
846,user_846,1,0
847,user_847,1,0
848,user_848,1,1
849,user_849,1,1
850,user_850,1,1
851,user_851,1,1
852,user_852,0,1
853,user_853,1,1
854,user_854,1,1
855,user_855,1,1
856,user_856,1,1
857,user_857,1,1
858,user_858,1,0
859,user_859,1,1
860,user_860,1,1
861,user_861,1,0
862,user_862,1,1
863,user_863,1,0
864,user_864,0,1
865,user_865,1,1
866,user_866,1,1
867,user_867,1,1
868,user_868,1,1
869,user_869,0,1
870,user_870,1,0
871,user_871,1,1
872,user_872,1,1
873,user_873,1,1
874,user_874,0,1
875,user_875,1,1
876,user_876,1,1
877,user_877,1,1
878,user_878,0,1
879,user_879,1,0
880,user_880,1,1
881,user_881,0,1
882,user_882,1,1
883,user_883,0,1
884,user_884,0,1
885,user_885,1,0
886,user_886,0,1
887,user_887,1,1
888,user_888,1,1
889,user_889,1,1
890,user_890,1,1
891,user_891,1,1
892,user_892,0,1
893,user_893,1,1
894,user_894,1,1
895,user_895,1,0
896,user_896,1,1
897,user_897,1,0
898,user_898,1,0
899,user_899,1,1
900,user_900,1,1
901,user_901,1,1
902,user_902,0,1
903,user_903,1,1
904,user_904,1,1
905,user_905,1,1
906,user_906,1,1
907,user_907,1,1
908,user_908,1,1
909,user_909,0,1
910,user_910,1,1
911,user_911,1,1
912,user_912,1,1
913,user_913,1,0
914,user_914,1,0
915,user_915,1,1
916,user_916,1,1
917,user_917,1,1
918,user_918,1,1
919,user_919,1,1
920,user_920,1,1
921,user_921,0,1
922,user_922,1,0
923,user_923,1,1
924,user_924,1,1
925,user_925,1,1
926,user_926,1,1
927,user_927,1,1
928,user_928,1,1
929,user_929,1,1
930,user_930,1,0
931,user_931,1,1
932,user_932,1,1
933,user_933,1,1
934,user_934,1,1
935,user_935,0,1
936,user_936,1,0
937,user_937,1,1
938,user_938,1,1
939,user_939,1,1
940,user_940,1,1
941,user_941,1,1
942,user_942,1,0
943,user_943,1,0
944,user_944,1,1
945,user_945,1,1
946,user_946,1,1
947,user_947,1,1
948,user_948,0,1
949,user_949,1,1
950,user_950,1,1
951,user_951,1,1
952,user_952,1,1
953,user_953,1,1
954,user_954,1,1
955,user_955,1,1
956,user_956,1,1
957,user_957,1,1
958,user_958,1,1
959,user_959,1,0
960,user_960,1,0
961,user_961,1,0
962,user_962,0,1
963,user_963,1,1
964,user_964,1,1
965,user_965,1,1
966,user_966,1,1
967,user_967,1,0
968,user_968,1,1
969,user_969,1,1
970,user_970,1,1
971,user_971,1,0
972,user_972,1,1
973,user_973,1,1
974,user_974,1,1
975,user_975,1,1
976,user_976,1,1
977,user_977,1,1
978,user_978,0,1
979,user_979,1,0
980,user_980,0,1
981,user_981,1,0
982,user_982,1,0
983,user_983,1,0
984,user_984,1,1
985,user_985,1,1
986,user_986,1,1
987,user_987,1,0
988,user_988,1,0
989,user_989,1,1
990,user_990,1,1
991,user_991,1,1
992,user_992,1,1
993,user_993,1,1
994,user_994,0,1
995,user_995,1,1
996,user_996,0,1
997,user_997,1,1
998,user_998,1,1
999,user_999,1,1
