0.824324,0.006757,0.060811,0.000000,0.040541,0.013514,0.000000,0.033784,0.013514,0.006757
0.018634,0.018634,0.006211,0.006211,0.037267,0.869565,0.006211,0.006211,0.031056,0.000000
0.000000,0.036145,0.000000,0.024096,0.012048,0.903614,0.012048,0.012048,0.000000,0.000000
0.000000,0.000000,0.000000,0.009174,0.045872,0.027523,0.899083,0.000000,0.018349,0.000000
0.005848,0.000000,0.040936,0.017544,0.888889,0.017544,0.000000,0.005848,0.005848,0.017544
0.005882,0.876471,0.005882,0.011765,0.005882,0.017647,0.029412,0.035294,0.011765,0.000000
0.007752,0.015504,0.023256,0.000000,0.007752,0.023256,0.875969,0.031008,0.000000,0.015504
0.016260,0.040650,0.000000,0.008130,0.000000,0.008130,0.886179,0.016260,0.024390,0.000000
0.012500,0.006250,0.006250,0.031250,0.025000,0.037500,0.018750,0.000000,0.862500,0.000000
0.000000,0.000000,0.000000,0.007246,0.021739,0.036232,0.021739,0.014493,0.891304,0.007246
0.000000,0.881188,0.009901,0.029703,0.009901,0.019802,0.000000,0.009901,0.029703,0.009901
0.012903,0.000000,0.909677,0.000000,0.032258,0.019355,0.000000,0.000000,0.012903,0.012903
0.035714,0.000000,0.011905,0.845238,0.000000,0.047619,0.011905,0.000000,0.047619,0.000000
0.952381,0.000000,0.011905,0.023810,0.000000,0.000000,0.000000,0.000000,0.000000,0.011905
0.000000,0.007634,0.030534,0.015267,0.053435,0.015267,0.000000,0.007634,0.007634,0.862595
0.029851,0.059701,0.000000,0.000000,0.000000,0.910448,0.000000,0.000000,0.000000,0.000000
0.016304,0.005435,0.880435,0.054348,0.016304,0.010870,0.000000,0.000000,0.010870,0.005435
0.000000,0.000000,0.028302,0.896226,0.000000,0.037736,0.000000,0.000000,0.018868,0.018868
0.008000,0.008000,0.000000,0.008000,0.944000,0.008000,0.008000,0.008000,0.008000,0.000000
0.000000,0.006369,0.859873,0.006369,0.070064,0.006369,0.012739,0.025478,0.006369,0.006369
0.008772,0.008772,0.026316,0.877193,0.008772,0.052632,0.000000,0.000000,0.008772,0.008772
0.000000,0.000000,0.029851,0.029851,0.007463,0.029851,0.000000,0.880597,0.014925,0.007463
0.000000,0.926471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073529,0.000000
0.000000,0.000000,0.000000,0.026846,0.000000,0.912752,0.013423,0.000000,0.046980,0.000000
0.000000,0.017241,0.017241,0.000000,0.034483,0.000000,0.000000,0.913793,0.000000,0.017241
0.000000,0.018868,0.000000,0.000000,0.905660,0.025157,0.006289,0.044025,0.000000,0.000000
0.005236,0.005236,0.015707,0.026178,0.005236,0.000000,0.026178,0.879581,0.031414,0.005236
0.007246,0.014493,0.000000,0.014493,0.007246,0.000000,0.007246,0.913043,0.014493,0.021739
0.000000,0.010309,0.030928,0.000000,0.010309,0.010309,0.000000,0.020619,0.030928,0.886598
0.005714,0.005714,0.011429,0.000000,0.028571,0.005714,0.937143,0.000000,0.005714,0.000000
0.000000,0.025641,0.012821,0.000000,0.000000,0.025641,0.000000,0.923077,0.012821,0.000000
0.021429,0.007143,0.007143,0.014286,0.021429,0.028571,0.007143,0.000000,0.000000,0.892857
0.054348,0.010870,0.021739,0.891304,0.000000,0.000000,0.010870,0.000000,0.010870,0.000000
0.012579,0.018868,0.006289,0.018868,0.000000,0.006289,0.893082,0.012579,0.025157,0.006289
0.035714,0.907143,0.007143,0.007143,0.021429,0.000000,0.014286,0.007143,0.000000,0.000000
0.013514,0.000000,0.000000,0.067568,0.040541,0.000000,0.824324,0.013514,0.040541,0.000000
0.007407,0.037037,0.000000,0.000000,0.007407,0.007407,0.000000,0.029630,0.911111,0.000000
0.000000,0.005051,0.015152,0.035354,0.000000,0.898990,0.030303,0.005051,0.010101,0.000000
0.005848,0.005848,0.011696,0.000000,0.017544,0.005848,0.011696,0.923977,0.005848,0.011696
0.000000,0.000000,0.025316,0.037975,0.000000,0.006329,0.006329,0.018987,0.898734,0.006329
0.000000,0.028409,0.903409,0.005682,0.000000,0.000000,0.045455,0.000000,0.005682,0.011364
0.000000,0.000000,0.016129,0.008065,0.008065,0.903226,0.008065,0.016129,0.024194,0.016129
0.000000,0.013699,0.000000,0.000000,0.013699,0.000000,0.945205,0.013699,0.000000,0.013699
0.910256,0.000000,0.051282,0.000000,0.000000,0.025641,0.012821,0.000000,0.000000,0.000000
0.885714,0.021429,0.007143,0.000000,0.000000,0.028571,0.028571,0.000000,0.000000,0.028571
0.000000,0.000000,0.040000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.940000
0.000000,0.000000,0.005650,0.000000,0.000000,0.937853,0.000000,0.022599,0.016949,0.016949
0.013514,0.000000,0.000000,0.054054,0.000000,0.013514,0.027027,0.000000,0.891892,0.000000
0.885714,0.009524,0.009524,0.019048,0.009524,0.000000,0.009524,0.009524,0.038095,0.009524
0.924528,0.000000,0.000000,0.037736,0.000000,0.018868,0.000000,0.000000,0.018868,0.000000
0.027027,0.009009,0.027027,0.009009,0.000000,0.855856,0.000000,0.009009,0.009009,0.054054
0.006579,0.006579,0.000000,0.006579,0.000000,0.026316,0.914474,0.032895,0.000000,0.006579
0.007692,0.000000,0.007692,0.015385,0.015385,0.038462,0.000000,0.000000,0.900000,0.015385
0.020202,0.000000,0.000000,0.010101,0.020202,0.010101,0.010101,0.888889,0.040404,0.000000
0.000000,0.008333,0.041667,0.000000,0.008333,0.008333,0.000000,0.000000,0.933333,0.000000
0.061538,0.007692,0.007692,0.000000,0.000000,0.038462,0.000000,0.015385,0.007692,0.861538
0.000000,0.019608,0.950980,0.000000,0.000000,0.000000,0.009804,0.009804,0.009804,0.000000
0.010309,0.010309,0.000000,0.010309,0.020619,0.010309,0.010309,0.010309,0.030928,0.886598
0.006329,0.860759,0.025316,0.037975,0.006329,0.018987,0.006329,0.000000,0.037975,0.000000
0.866667,0.000000,0.000000,0.000000,0.033333,0.011111,0.033333,0.022222,0.033333,0.000000
0.011364,0.000000,0.011364,0.011364,0.000000,0.045455,0.000000,0.000000,0.920455,0.000000
0.000000,0.005155,0.010309,0.902062,0.005155,0.025773,0.000000,0.036082,0.000000,0.015464
0.013333,0.000000,0.000000,0.026667,0.040000,0.866667,0.053333,0.000000,0.000000,0.000000
0.007353,0.000000,0.911765,0.000000,0.007353,0.000000,0.000000,0.007353,0.051471,0.014706
0.008264,0.867769,0.016529,0.000000,0.000000,0.000000,0.066116,0.008264,0.000000,0.033058
0.027322,0.000000,0.005464,0.021858,0.000000,0.890710,0.038251,0.000000,0.005464,0.010929
0.055556,0.000000,0.000000,0.000000,0.000000,0.000000,0.018519,0.018519,0.000000,0.907407
0.005376,0.005376,0.000000,0.000000,0.000000,0.010753,0.919355,0.032258,0.000000,0.026882
